precinct,age_group,estimate,units
410050422,5 to 9 years,102.287367,People
410050422,50 to 54 years,153.818772,People
410050422,55 to 59 years,79.274607,People
410050422,60 and 61 years,37.059266,People
410050422,62 to 64 years,64.878833,People
410050422,65 and 66 years,47.323679,People
410050422,67 to 69 years,56.283911,People
410050422,70 to 74 years,59.771174,People
410050422,75 to 79 years,47.19459,People
410050422,80 to 84 years,31.142095,People
410050422,85 years and over,20.239998,People
410050422,Under 5 years,91.177822,People
410050423,10 to 14 years,208.024386,People
410050423,15 to 17 years,27.698444999999996,People
410050423,18 and 19 years,19.372503999999996,People
410050423,20 years,0.186252,People
410050423,21 years,29.049302,People
410050423,22 to 24 years,71.52041,People
410050423,25 to 29 years,26.251987999999997,People
410050423,30 to 34 years,57.490280999999996,People
410050423,35 to 39 years,113.73679099999998,People
410050423,40 to 44 years,101.98604,People
410050423,45 to 49 years,151.651882,People
410050423,5 to 9 years,81.91208699999999,People
410050423,50 to 54 years,143.75596399999998,People
410050423,55 to 59 years,118.331419,People
410050423,60 and 61 years,66.983566,People
410050423,62 to 64 years,31.156122999999997,People
410050423,65 and 66 years,48.169818,People
410050423,67 to 69 years,49.093126,People
410050423,70 to 74 years,82.194469,People
410050423,75 to 79 years,59.052040999999996,People
410050423,80 to 84 years,40.106821,People
410050423,85 years and over,12.994522,People
410050423,Under 5 years,41.643665,People
410050500,10 to 14 years,70.731399,People
410050500,15 to 17 years,64.454165,People
410050500,18 and 19 years,26.452727000000003,People
410050500,20 years,23.469668,People
410050500,21 years,40.174554,People
410050500,22 to 24 years,86.657386,People
410050500,25 to 29 years,146.409718,People
410050500,30 to 34 years,223.579239,People
410050500,35 to 39 years,215.87103,People
410050500,40 to 44 years,185.236747,People
410050500,45 to 49 years,143.252345,People
410050500,5 to 9 years,144.116537,People
410050500,50 to 54 years,152.153486,People
410050500,55 to 59 years,87.092711,People
410050500,60 and 61 years,96.557272,People
410050500,62 to 64 years,94.892249,People
410050500,65 and 66 years,86.506722,People
410050500,67 to 69 years,72.142324,People
410050500,70 to 74 years,68.468293,People
410050500,75 to 79 years,79.144716,People
410050500,80 to 84 years,93.116581,People
410050500,85 years and over,66.198799,People
410050500,Under 5 years,136.73081299999998,People
410050501,10 to 14 years,43.195785,People
410050501,15 to 17 years,48.791613,People
410050501,18 and 19 years,45.046839,People
410050501,20 years,7.212720999999999,People
410050501,21 years,35.524519,People
410050501,22 to 24 years,96.675979,People
410050501,25 to 29 years,90.917513,People
410050501,30 to 34 years,74.617047,People
410050501,35 to 39 years,85.732115,People
410050501,40 to 44 years,101.56903799999999,People
410050501,45 to 49 years,82.475409,People
410050501,5 to 9 years,43.828448,People
410050501,50 to 54 years,88.534887,People
410050501,55 to 59 years,70.89279,People
410050501,60 and 61 years,42.27492,People
410050501,62 to 64 years,50.906951,People
410050501,65 and 66 years,22.807673,People
410050501,67 to 69 years,61.842895999999996,People
410050501,70 to 74 years,69.51042,People
410050501,75 to 79 years,52.699663,People
410050501,80 to 84 years,74.416583,People
410050501,85 years and over,79.10649500000001,People
410050501,Under 5 years,59.490857999999996,People
410050502,10 to 14 years,104.60127899999999,People
410050502,15 to 17 years,85.615512,People
410050502,18 and 19 years,42.300672,People
410050502,20 years,0.004146,People
410050502,21 years,0.45386800000000005,People
410050502,22 to 24 years,62.196923999999996,People
410050502,25 to 29 years,203.692546,People
410050502,30 to 34 years,189.889808,People
410050502,35 to 39 years,138.983838,People
410050502,40 to 44 years,199.191234,People
410050502,45 to 49 years,90.93745,People
410050502,5 to 9 years,111.316171,People
410050502,50 to 54 years,181.38208,People
410050502,55 to 59 years,175.281958,People
410050502,60 and 61 years,84.523429,People
410050502,62 to 64 years,172.984751,People
410050502,65 and 66 years,90.951042,People
410050502,67 to 69 years,132.617153,People
410050502,70 to 74 years,120.766245,People
410050502,75 to 79 years,77.889998,People
410050502,80 to 84 years,68.103974,People
410050502,85 years and over,41.963525,People
410050502,Under 5 years,121.28320599999999,People
410050503,10 to 14 years,73.782868,People
410050503,15 to 17 years,47.224448,People
410050503,18 and 19 years,59.367650000000005,People
410050503,20 years,21.476102,People
410050503,21 years,39.765756,People
410050503,22 to 24 years,67.58536000000001,People
410050503,25 to 29 years,78.028238,People
410050503,30 to 34 years,151.531889,People
410050503,35 to 39 years,154.300452,People
410050503,40 to 44 years,132.77495100000002,People
410050503,45 to 49 years,140.785777,People
410050503,5 to 9 years,123.362798,People
410050503,50 to 54 years,162.734253,People
410050503,55 to 59 years,106.007993,People
410050503,60 and 61 years,76.117147,People
410050503,62 to 64 years,98.624668,People
410050503,65 and 66 years,96.154679,People
410050503,67 to 69 years,72.245611,People
410050503,70 to 74 years,129.209176,People
410050503,75 to 79 years,51.028974000000005,People
410050503,80 to 84 years,77.497328,People
410050503,85 years and over,66.504381,People
410050503,Under 5 years,114.293703,People
410050504,10 to 14 years,175.588413,People
410050504,15 to 17 years,82.120338,People
410050504,18 and 19 years,27.776338,People
410050504,20 years,12.053446000000001,People
410050504,21 years,45.756926,People
410050504,22 to 24 years,107.86334500000001,People
410050504,25 to 29 years,212.72794900000002,People
410050504,30 to 34 years,214.260089,People
410050504,35 to 39 years,152.639038,People
410050504,40 to 44 years,126.288133,People
410050504,45 to 49 years,187.98956,People
410050504,5 to 9 years,170.855159,People
410050504,50 to 54 years,84.261063,People
410050504,55 to 59 years,161.940989,People
410050504,60 and 61 years,92.49728300000001,People
410050504,62 to 64 years,68.068946,People
410050504,65 and 66 years,76.41639,People
410050504,67 to 69 years,50.658105,People
410050504,70 to 74 years,127.299215,People
410050504,75 to 79 years,44.154261,People
410050504,80 to 84 years,35.800533,People
410050504,85 years and over,55.720728,People
410050504,Under 5 years,202.663469,People
410050505,10 to 14 years,151.18899,People
410050505,15 to 17 years,65.730493,People
410050505,18 and 19 years,10.020227,People
410050505,20 years,31.157589,People
410050505,21 years,37.549678,People
410050505,22 to 24 years,13.35622,People
410050505,25 to 29 years,241.43570000000003,People
410050505,30 to 34 years,143.938239,People
410050505,35 to 39 years,127.59272700000001,People
410050505,40 to 44 years,88.131968,People
410050505,45 to 49 years,138.21151600000002,People
410050505,5 to 9 years,105.821956,People
410050505,50 to 54 years,108.68858900000001,People
410050505,55 to 59 years,88.010521,People
410050505,60 and 61 years,35.838375,People
410050505,62 to 64 years,96.505311,People
410050505,65 and 66 years,53.797173,People
410050505,67 to 69 years,87.01686000000001,People
410050505,70 to 74 years,94.47029400000001,People
410050505,75 to 79 years,50.175863,People
410050505,80 to 84 years,56.254856,People
410050505,85 years and over,176.575612,People
410050505,Under 5 years,64.840866,People
410050506,10 to 14 years,77.50143,People
410050506,15 to 17 years,48.314102,People
410050506,18 and 19 years,48.051141,People
410050506,20 years,23.558644,People
410050506,21 years,11.878794000000001,People
410050506,22 to 24 years,47.833458,People
410050506,25 to 29 years,130.33017900000002,People
410050506,30 to 34 years,126.433997,People
410050506,35 to 39 years,94.598052,People
410050506,40 to 44 years,82.363582,People
410050506,45 to 49 years,75.23324000000001,People
410050506,5 to 9 years,78.273038,People
410050506,50 to 54 years,128.186221,People
410050506,55 to 59 years,104.726815,People
410050506,60 and 61 years,50.401951000000004,People
410050506,62 to 64 years,91.47755500000001,People
410050506,65 and 66 years,67.94284300000001,People
410050506,67 to 69 years,80.33659899999999,People
410050506,70 to 74 years,68.251769,People
410050506,75 to 79 years,55.035793000000005,People
410050506,80 to 84 years,34.570695,People
410050506,85 years and over,19.603271,People
410050506,Under 5 years,98.372384,People
410050510,10 to 14 years,705,People
410050510,15 to 17 years,464,People
410050510,18 and 19 years,278,People
410050510,20 years,188,People
410050510,21 years,30,People
410050510,22 to 24 years,181,People
410050510,25 to 29 years,668,People
410050510,30 to 34 years,721,People
410050510,35 to 39 years,846,People
410050510,40 to 44 years,646,People
410050510,45 to 49 years,881,People
410050510,5 to 9 years,686,People
410050510,50 to 54 years,803,People
410050510,55 to 59 years,895,People
410050510,60 and 61 years,129,People
410050510,62 to 64 years,263,People
410050510,65 and 66 years,142,People
410050510,67 to 69 years,315,People
410050510,70 to 74 years,474,People
410050510,75 to 79 years,371,People
410050510,80 to 84 years,117,People
410050510,85 years and over,103,People
410050510,Under 5 years,709,People
410050511,10 to 14 years,203.591564,People
410050511,15 to 17 years,104.982652,People
410050511,18 and 19 years,60.783961000000005,People
410050511,20 years,22.682993,People
410050511,21 years,17.619584000000003,People
410050511,22 to 24 years,38.997653,People
410050511,25 to 29 years,57.696194,People
410050511,30 to 34 years,184.54256499999997,People
410050511,35 to 39 years,113.888433,People
410050511,40 to 44 years,147.702583,People
410050511,45 to 49 years,80.95858,People
410050511,5 to 9 years,157.059441,People
410050511,50 to 54 years,102.083419,People
410050511,55 to 59 years,143.495117,People
410050511,60 and 61 years,74.616238,People
410050511,62 to 64 years,105.600841,People
410050511,65 and 66 years,97.927633,People
410050511,67 to 69 years,88.996498,People
410050511,70 to 74 years,113.103725,People
410050511,75 to 79 years,33.442166,People
410050511,80 to 84 years,60.249894,People
410050511,85 years and over,15.521434000000001,People
410050511,Under 5 years,95.46238,People
410050512,10 to 14 years,124.263702,People
410050512,15 to 17 years,40.375322,People
410050512,18 and 19 years,28.685140999999998,People
410050512,20 years,5.818671,People
410050512,21 years,10.157463,People
410050512,22 to 24 years,72.97209,People
410050512,25 to 29 years,127.054705,People
410050512,30 to 34 years,152.78573,People
410050512,35 to 39 years,171.57589000000002,People
410050512,40 to 44 years,87.770437,People
410050512,45 to 49 years,150.585116,People
410050512,5 to 9 years,127.52520899999999,People
410050512,50 to 54 years,122.83761399999999,People
410050512,55 to 59 years,152.581311,People
410050512,60 and 61 years,55.673601,People
410050512,62 to 64 years,86.859545,People
410050512,65 and 66 years,61.953517,People
410050512,67 to 69 years,93.248501,People
410050512,70 to 74 years,144.132039,People
410050512,75 to 79 years,42.330918,People
410050512,80 to 84 years,36.359382000000004,People
410050512,85 years and over,33.630071,People
410050512,Under 5 years,136.62649499999998,People
410050513,10 to 14 years,59.695898,People
410050513,15 to 17 years,43.092482,People
410050513,18 and 19 years,26.888179,People
410050513,20 years,21.029721,People
410050513,21 years,18.926469,People
410050513,22 to 24 years,59.824685,People
410050513,25 to 29 years,51.56749,People
410050513,30 to 34 years,133.20011,People
410050513,35 to 39 years,101.15014599999999,People
410050513,40 to 44 years,68.478156,People
410050513,45 to 49 years,131.490067,People
410050513,5 to 9 years,91.830981,People
410050513,50 to 54 years,146.77665199999998,People
410050513,55 to 59 years,155.284889,People
410050513,60 and 61 years,78.713256,People
410050513,62 to 64 years,71.252624,People
410050513,65 and 66 years,72.783924,People
410050513,67 to 69 years,44.644580999999995,People
410050513,70 to 74 years,93.8746,People
410050513,75 to 79 years,62.647352999999995,People
410050513,80 to 84 years,18.267467999999997,People
410050513,85 years and over,15.917095999999999,People
410050513,Under 5 years,144.74552699999998,People
410050514,10 to 14 years,88.546134,People
410050514,15 to 17 years,61.417300000000004,People
410050514,18 and 19 years,23.704207,People
410050514,20 years,26.812711,People
410050514,21 years,30.846645000000002,People
410050514,22 to 24 years,43.040572,People
410050514,25 to 29 years,28.806811999999997,People
410050514,30 to 34 years,105.858397,People
410050514,35 to 39 years,110.364988,People
410050514,40 to 44 years,124.026614,People
410050514,45 to 49 years,162.52849600000002,People
410050514,5 to 9 years,106.585917,People
410050514,50 to 54 years,158.657511,People
410050514,55 to 59 years,182.803452,People
410050514,60 and 61 years,76.013275,People
410050514,62 to 64 years,102.109208,People
410050514,65 and 66 years,98.357206,People
410050514,67 to 69 years,99.59238599999999,People
410050514,70 to 74 years,117.779465,People
